LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
"e $150,000-350,000","LL BELLEVUE OPCO, L.L.C.",15805 SE 37TH AVE,BELLEVUE,WA,98006,721110,Limited  Liability Company(LLC),,,,,20,4/29/2020,,
"e $150,000-350,000",LLTATUM INC,12414 Meridian E,PUYALLUP,WA,98373,441210,Subchapter S Corporation,,,,,0,5/4/2020,,
"e $150,000-350,000",LMI 650 LLC,650 EDMONDS WAY,EDMONDS,WA,98020,722511,Corporation,,,,,28,4/27/2020,,
"e $150,000-350,000",LOAN FOX INC,4811 N MARKET ST,SPOKANE,WA,99217,999990,Corporation,,,,,,5/3/2020,,
"e $150,000-350,000",LOB HOSPITALITY GROUP LLC,15030 Bothell Way NE,LAKE FOREST PARK,WA,98155,722511,Corporation,,,,,0,4/28/2020,,
"e $150,000-350,000",LOCATE SOFTWARE INC,3600 136TH PL SE #300,BELLEVUE,WA,98006,541611,Corporation,,,,,,5/3/2020,,
"e $150,000-350,000",LOCKE PRECISION LLC,14119 PIONEER WAY E,PUYALLUP,WA,98372,336413,Limited  Liability Company(LLC),,,,,,4/29/2020,,
"e $150,000-350,000",LOCKNANE INC.,11417 CYRUS WAY,MUKILTEO,WA,98275,315990,Subchapter S Corporation,,,,,18,5/3/2020,,
"e $150,000-350,000",LOGE CAMPS LLC,249 MAIN AVE S STE 107-362,NORTH BEND,WA,98045,721110,Limited  Liability Company(LLC),,,,,5,4/27/2020,,
"e $150,000-350,000",LOGE CO,"249 Main Ave S, Suite 107-362",NORTH BEND,WA,98045,721110,Corporation,,,,,10,4/27/2020,,
"e $150,000-350,000",LOGIS SOLUTIONS INC.,22605 SE 56th Street Ste 140,ISSAQUAH,WA,98029,541519,Corporation,,,,,7,4/14/2020,,
"e $150,000-350,000",LOGISTICS SERVICES TRANSPORT LLC,13023 HIGHWAY 99 Suite 7-117,VANCOUVER,WA,98686,484230,Limited  Liability Company(LLC),,,,,13,5/3/2020,,
"e $150,000-350,000","LOMBARDI'S CUCINA IN EVERETT, INC",1620 West Marine Veiw Dr,EVERETT,WA,98201,722511,Corporation,,,,,0,4/28/2020,,
"e $150,000-350,000",LONG LIVE THE KINGS,1326 5th ave,SEATTLE,WA,98101,112519,Corporation,,,,,0,4/28/2020,,
"e $150,000-350,000","LONG, GARY D. & ELIZABETH S. DBA CARPET TO GO","12700 BEL-RED RD, STE 6",BELLEVUE,WA,98005,442210,Sole Proprietorship,,,,,0,4/30/2020,,
"e $150,000-350,000","LONGEVITY DEVELOPMENT, LLC",11335 NE 122nd Way #140,KENT,WA,98035,621999,Limited  Liability Company(LLC),,,,,0,4/28/2020,,
"e $150,000-350,000",LONGEVITY SERVICES INC,PO box 30219,SPOKANE,WA,99223,541990,Subchapter S Corporation,,,,,10,4/10/2020,,
"e $150,000-350,000",LONGHOUSE NORTHGATE LLC,11339 8th Ave NE,SEATTLE,WA,98125,623110,Limited  Liability Company(LLC),,,,,0,4/28/2020,,
"e $150,000-350,000",LONGVIEW COUNTRY CLUB,41 Country Club Dr.,LONGVIEW,WA,98632,713910,Non-Profit Organization,,,,,0,4/11/2020,,
"e $150,000-350,000",LONGVIEW EYE & VISION,820 Ocean Beach Highway #100,KELSO,WA,98626,621320,Corporation,,,,,0,4/27/2020,,
"e $150,000-350,000","LONGVIEW PHYSICAL AND SPORTS THERAPY SERVICE, P.S.",625 9th Ave Ste 220,LONGVIEW,WA,98632,621340,Subchapter S Corporation,,,,,20,4/14/2020,,
"e $150,000-350,000",LONGVIEW SURGICAL CENTER LLC,625 9TH AVE,LONGVIEW,WA,98632,621493,Limited  Liability Company(LLC),,,,,,4/28/2020,,
"e $150,000-350,000",LORETTAS NORTHWESTERNER INC,8617 14th Avenue South,SEATTLE,WA,98108,722410,Corporation,,,,,22,4/13/2020,,
"e $150,000-350,000",LORI NOGA DMD AND COLBY COCKRELL DMD PLLC,8050 FREEDOM LN NE SUITE C,LACEY,WA,98516,621210,Limited  Liability Company(LLC),,,,,26,4/29/2020,,
"e $150,000-350,000",LORNE PAULSON CONSTRUCTION LLC,173 OLYMPIC VIEW DRIVE,FRIDAY HARBOR,WA,98250,238390,Corporation,,,,,0,5/2/2020,,
"e $150,000-350,000",LORON INC,425 Hazel St,KELSO,WA,98626,333924,Corporation,,,,,35,4/30/2020,,
"e $150,000-350,000",LOS COMPADRES #6 INC,15704 Mill Creek Blvd,MILL CREEK,WA,98012,722511,Subchapter S Corporation,,,,,28,4/28/2020,,
"e $150,000-350,000",LOS JACALES INC,1525 A ST NE STE 100,AUBURN,WA,98002,,Corporation,,,,,24,5/3/2020,,
"e $150,000-350,000","LOS PARIENTES, INC.",1414 LAKE TAPPS PKWY E,LAKE TAPPS,WA,98092,722511,Corporation,,,,,14,4/27/2020,,
"e $150,000-350,000",LOS TRES POTRILLOS INC.,4808 TIETON DRIVE,YAKIMA,WA,98908,722511,Corporation,,,,,0,4/28/2020,,
"e $150,000-350,000","LOS VIENTOS, INC.",14700 E INDIANA AVE #1080,SPOKANE VALLEY,WA,99216,722511,Corporation,,,,,58,4/7/2020,,
"e $150,000-350,000",LOSSING CONSTRUCTION LLC,2621 PARKMONT LN SW,OLYMPIA,WA,98502,236118,Subchapter S Corporation,,,,,19,4/15/2020,,
"e $150,000-350,000",LOTIONCRAFTER LLC,48 HOPE LN,EASTSOUND,WA,98245,424690,Limited  Liability Company(LLC),,,,,18,6/30/2020,,
"e $150,000-350,000",LOTUS,1400 80TH ST N,SEATTLE,WA,98103,812112,Subchapter S Corporation,,,,,15,4/15/2020,,
"e $150,000-350,000",LOUIS F MATHESON CONSTRUCTION INC,12225 Dubuque Rd,SNOHOMISH,WA,98290,423320,Corporation,,,,,18,4/28/2020,,
"e $150,000-350,000",LOVEJOY NURSERY LLC,22728 37TH AVE NE,ARLINGTON,WA,98223,111421,Limited  Liability Company(LLC),,,,,0,4/15/2020,,
"e $150,000-350,000","LOVINO ENTERPRISES, LLC",5101 N Pearl Street,TACOMA,WA,98407,722511,Limited  Liability Company(LLC),,,,,18,4/14/2020,,
"e $150,000-350,000",LOW T 99,1414 116TH AVE NE SUITE #B,BELLEVUE,WA,98004,999990,Limited  Liability Company(LLC),,,,,0,4/30/2020,,
"e $150,000-350,000",LOWDEN SCHOOLHOUSE CORPORATION,41 LOWDEN SCHOOL ROAD,LOWDEN,WA,99360,722410,Subchapter S Corporation,,,,,19,4/14/2020,,
"e $150,000-350,000",LOWE GRAHAM JONES,701 FIFTH AVENUE SUITE 4800,SEATTLE,WA,98104,541110,Limited  Liability Company(LLC),,,,,,5/3/2020,,
"e $150,000-350,000",LOWER COLUMBIA OCCUPATIONAL HEALTH,804 ALLEN ST STE 1,KELSO,WA,98626,621111,Subchapter S Corporation,,,,,14,5/1/2020,,
"e $150,000-350,000",LOWRY INVESTMENTS LLC,900 Meridan Ave E #50,MILTON,WA,98354,722511,Limited  Liability Company(LLC),,,,,47,4/13/2020,,
"e $150,000-350,000",LOYAL FAMILY VETERINARY HOSPITAL PLLC,508 LAKE SAMMAMISH PKWY,BELLEVUE,WA,98008,541940,Limited  Liability Company(LLC),,,,,18,4/13/2020,,
"e $150,000-350,000","LPD ENGINEERING, PLLC",1932 1ST AVE STE 201,SEATTLE,WA,98101,541330,Limited  Liability Company(LLC),,,,,16,4/30/2020,,
"e $150,000-350,000","LS DIRECT, INC",3210 92nd Street East,TACOMA,WA,98446,492110,Corporation,,,,,24,4/28/2020,,
"e $150,000-350,000",LSB CONSULTING ENGINEERS PLLC,523 East Third Avenue,SPOKANE,WA,99202,541330,Limited  Liability Company(LLC),,,,,14,4/28/2020,,
"e $150,000-350,000",LSF STEEL STRUCTURES INC,17527 STATE ROUTE 203,MONROE,WA,98272,236220,Corporation,,,,,13,5/6/2020,,
"e $150,000-350,000",LSI LOGISTIC SERVICE SOLUTIONS LLC,4326 86TH AVE E,PUYALLUP,WA,98371,531130,Limited Liability Partnership,,,,,18,5/3/2020,,
"e $150,000-350,000",LSM TRANSPORT LLC,P.O. BOX 2031,MILTON,WA,98354,484110,Limited  Liability Company(LLC),,,,,26,4/13/2020,,
"e $150,000-350,000",LTPVG LLC,15 S GRADY WAY 433,RENTON,WA,98057,561599,Limited  Liability Company(LLC),,,,,17,4/16/2020,,
"e $150,000-350,000",LUBISICH & LUBISICH PLLC,300 SE 120TH AVE #100,VANCOUVER,WA,98683,621210,Limited Liability Partnership,,,,,25,4/13/2020,,
"e $150,000-350,000",LUCENT AUTO WORK LLC,5202 SOUTH WASHINGTON ST,TACOMA,WA,98409,811192,Corporation,,,,,20,4/10/2020,,
"e $150,000-350,000",LUCIDOC CORPORATION,16771 NE 80TH ST STE 100,REDMOND,WA,98052,561499,Corporation,,,,,7,5/3/2020,,
"e $150,000-350,000",LUCKY H FARMS INC,1040 RUSSELL RD,MESA,WA,99343,111998,Corporation,,,,,35,4/8/2020,,
"e $150,000-350,000",LUCKY MAN LLC,1408 LAKE TAPPS PKWY #E108,AUBURN,WA,98092,722511,Limited  Liability Company(LLC),,,,,0,4/28/2020,,
"e $150,000-350,000",LUCULLAN REPAST LLC,601 BELLEVUE AVE E,SEATTLE,WA,98102,999990,Sole Proprietorship,,,,,0,4/28/2020,,
"e $150,000-350,000",LUEVANOS LL INC,32070 State Road 20,OAK HARBOR,WA,98277,722511,Corporation,,,,,0,4/30/2020,,
"e $150,000-350,000","LUKE C. PARK, D.D.S., P.L.L.C.",3255 CALIFORNIA AVE SW,SEATTLE,WA,98116,621210,Limited  Liability Company(LLC),,,,,,4/28/2020,,
"e $150,000-350,000","LUKE ST. MARIE VALLEY DENTAL GROUP, PLLC",17900 TALBOT S #103,RENTON,WA,98015,621210,Limited  Liability Company(LLC),,,,,14,4/27/2020,,
"e $150,000-350,000",LUMBERYARD PARTNERS LLC,7203 34th ave NW,SEATTLE,WA,98117,999990,Limited  Liability Company(LLC),,,,,10,5/1/2020,,
"e $150,000-350,000",LUMINOUS CORPORATION,2911 1/2 Hewitt Ave Ste 8,EVERETT,WA,98201,511210,Corporation,,,,,16,4/8/2020,,
"e $150,000-350,000",LUMMI GOLF VENTURE,4342 LOOMIS RD,BLAINE,WA,98230,711219,Limited  Liability Company(LLC),,,,,19,5/3/2020,,
"e $150,000-350,000",LUNA PARK CAFE INC.,2918 Southwest Avalon Way,SEATTLE,WA,98126,722515,Limited Liability Partnership,,,,,,5/1/2020,,
"e $150,000-350,000",LUNA RESTAURANT,5620 S Perry St,SPOKANE,WA,99223,722511,Limited  Liability Company(LLC),,,,,51,4/7/2020,,
"e $150,000-350,000",LUNA SANDALS LLC,817 5th Ave N,SEATTLE,WA,98109,316210,Limited  Liability Company(LLC),,,,,9,4/15/2020,,
"e $150,000-350,000",LUNCHBOX LABORATORY BELLEVUE LLC,989 112TH AVE #105,BELLEVUE,WA,98004,722310,Limited  Liability Company(LLC),,,,,28,4/16/2020,,
"e $150,000-350,000",LUNCHBOX LABORATORY SEATTLE LLC,1253 Thomas S,SEATTLE,WA,98109,722511,Limited  Liability Company(LLC),,,,,30,4/28/2020,,
"e $150,000-350,000","LUND OPSAHL, LLC",1201 1ST AVE S Suite 310,SEATTLE,WA,98134,541330,Limited  Liability Company(LLC),,,,,21,4/10/2020,,
"e $150,000-350,000",LUND ORTHODONTICS,22 95TH DR NE,LAKE STEVENS,WA,98258,621210,Corporation,,,,,35,4/30/2020,,
"e $150,000-350,000",LUND PAINTING INC,16541 REDMOND WAY 397-C,REDMOND,WA,98052,238320,Subchapter S Corporation,,,,,24,5/1/2020,,
"e $150,000-350,000","LUNDE MARINE ELECTRONICS, INC.",5415 24TH AVE NW,SEATTLE,WA,98107,238210,Corporation,,,,,,4/15/2020,,
"e $150,000-350,000",LUNGREN COMPANY,17309 139th Ave NE,WOODINVILLE,WA,98072,236115,Corporation,,,,,12,4/14/2020,,
"e $150,000-350,000",LUONG'S LANDSCAPING INC,14506 NE 119TH ST,BRUSH PRAIRIE,WA,98606,541320,Corporation,,,,,23,5/3/2020,,
"e $150,000-350,000",LUTHERAN HIGH SCHOOL ASSOCIATION OF WASH,4100 SW GENESEE ST,SEATTLE,WA,98116,923110,Subchapter S Corporation,,,,,17,4/29/2020,,
"e $150,000-350,000",LUTHERAN SCHOOL ASSOCIATION OF SNOHOMISH,3923 103RD AVE SE,LAKE STEVENS,WA,98258,813110,Professional Association,,,,,38,4/16/2020,,
"e $150,000-350,000","LUWA DISTRIBUTING, INC.",22135 68TH AVE S,KENT,WA,98032,423620,Corporation,,,,,0,4/10/2020,,
"e $150,000-350,000",LUXE SALON AND SPA LLC,314 W Francis Ave,SPOKANE,WA,99205,812112,Limited  Liability Company(LLC),,,,,22,4/13/2020,,
"e $150,000-350,000",LUXEL CORPORATION,60 Saltspring Dr.,FRIDAY HARBOR,WA,98250,333314,Corporation,,,,,0,4/28/2020,,
"e $150,000-350,000",LUXURY MARKETING INC,5701 6TH AVE,SEATTLE,WA,98108,541410,Corporation,,,,,8,4/16/2020,,
"e $150,000-350,000",LYDIA PLACE A NON-PROFIT CORPORATION,1701 Gladstone St,BELLINGHAM,WA,98229,114112,Non-Profit Organization,,,,,30,4/15/2020,,
"e $150,000-350,000",LYNCH CREEK QUARRY LLC,500 Kiapache Ave NE,TACOMA,WA,98422,423320,Limited  Liability Company(LLC),,,,,10,4/27/2020,,
"e $150,000-350,000",LYNDEN THERAPY SPECIALISTS INC,"1610 Grover St, Ste B2",LYNDEN,WA,98264,621340,Corporation,,,,,20,4/15/2020,,
"e $150,000-350,000",LYNN L REYNOLDS INC,5405 E CATALDO AVE,SPOKANE VALLEY,WA,99212,238910,Corporation,,,,,0,4/7/2020,,
"e $150,000-350,000","LYNNWOOD INNS, INC.",19324 ALDERWOOD MALL PKWY,LYNNWOOD,WA,98036,721110,Corporation,,,,,11,4/15/2020,,
"e $150,000-350,000",LYON WEIGAND & GUSTAFSON PS,222 N 3RD ST,YAKIMA,WA,98901,541110,Corporation,,,,,15,4/9/2020,,
"e $150,000-350,000","LYONS PAINTING & DESIGN, LLC",22293 Stottlemeyer Road NE Suite B,POULSBO,WA,98370,238320,Limited  Liability Company(LLC),,,,,0,4/15/2020,,
"e $150,000-350,000","M & G FARMS, INC.",9295 TRAPLINE RD. LYNDEN WA 98264,SUMAS,WA,98295,111334,Corporation,,,,,35,4/30/2020,,
"e $150,000-350,000",M & S GROCERY INC,1333 RIVERSIDE DR,MOUNT VERNON,WA,98273,488999,Corporation,,,,,49,4/11/2020,,
"e $150,000-350,000",M A CONSTRUCTION SERVICES INC,2522 North Proctor Street #64,TACOMA,WA,98406,236115,Subchapter S Corporation,,,,,,4/30/2020,,
"e $150,000-350,000","M C BELLAN CONSTRUCTION, INC.",5319 1ST AVE S,SEATTLE,WA,98108,236118,Corporation,,,,,12,4/14/2020,,
"e $150,000-350,000",M C SQUARED,1235 4TH AVE STE 101,OLYMPIA,WA,98506,541330,Corporation,,,,,12,4/28/2020,,
"e $150,000-350,000",M J NEAL ASSOCIATES PLLC,PO Box 1945,WENATCHEE,WA,98807,541310,Limited  Liability Company(LLC),,,,,12,4/6/2020,,
"e $150,000-350,000",M J SANDBERG INC,3020 127TH ST NE,SEATTLE,WA,98125,424410,Subchapter S Corporation,,,,,22,5/3/2020,,
"e $150,000-350,000",M SCOTT OSTLER DDS MSD PS,1520 JADWIN AVE,RICHLAND,WA,99354,621210,Corporation,,,,,16,4/5/2020,,
"e $150,000-350,000",M SEVIGNY CONSTRUCTION INC,1212 N 16th Avenue,YAKIMA,WA,98902,236220,Corporation,,,,,18,4/16/2020,,
"e $150,000-350,000","M&C DRYWALL, INC.",1401 108TH ST S,TACOMA,WA,98444,238310,Subchapter S Corporation,,,,,18,4/15/2020,,
"e $150,000-350,000",M&H CONTRACTING LLC,1111 Cleveland Ave STE 203,MOUNT VERNON,WA,98273,236220,Limited  Liability Company(LLC),,,,,12,4/11/2020,,
"e $150,000-350,000",M&H CORPORATION,270 South Hanford Street,SEATTLE,WA,98134,423990,Subchapter S Corporation,,,,,,5/19/2020,,
"e $150,000-350,000","M&VJ ENTERPRISE 1, INC",909 SE Everett Mall Way Suite C319,EVERETT,WA,98208,621610,Corporation,,,,,27,4/28/2020,,
"e $150,000-350,000","M-H, INC.",7845 Leary Way NE,REDMOND,WA,98052,722511,Corporation,,,,,0,5/27/2020,,
"e $150,000-350,000","M.G.WAGNER COMPANY, INC.",1401 Hathaway,YAKIMA,WA,98902,238160,Corporation,,,,,,4/28/2020,,
"e $150,000-350,000","M2 INDUSTRIAL, INC",180 HANSON RD,ELLENSBURG,WA,98926,238990,Subchapter S Corporation,,,,,19,4/8/2020,,
"e $150,000-350,000",M2 INFORMATION SYSTEMS INC,209 DAYTON ST STE 201,EDMONDS,WA,98020,541511,Corporation,,,,,12,5/3/2020,,
"e $150,000-350,000",M812INC,8700 15th Ave NW,SEATTLE,WA,98117,999990,Subchapter S Corporation,,,,,0,5/3/2020,,
"e $150,000-350,000",MAC & CASS PARTNERSHIP,25985 State Highway 97,BREWSTER,WA,98812,111331,Limited Liability Partnership,,,,,170,4/28/2020,,
"e $150,000-350,000",MAC & JACK'S BREWERY INC.,17825 NE 65th St,REDMOND,WA,98052,312120,Subchapter S Corporation,,,,,21,4/11/2020,,
"e $150,000-350,000","MAC FAMILY, INC.",706 N. Miller St.,WENATCHEE,WA,98801,722513,Subchapter S Corporation,,,,,65,4/6/2020,,
"e $150,000-350,000","MAC TOWING,  INC",8503 152ND AVE NE,REDMOND,WA,98052,488410,Corporation,,,,,0,4/10/2020,,
"e $150,000-350,000","MAC'S STORES, INC.",1301 SUNSET DR,BELLINGHAM,WA,98226,447110,Subchapter S Corporation,,,,,27,4/6/2020,,
"e $150,000-350,000","MACANDTOSH, INC.",301 2nd Ave NE Suite A,PUYALLUP,WA,98372,722513,Subchapter S Corporation,,,,,,4/15/2020,,
"e $150,000-350,000","MACDONALD-ZARING INSURANCE, INC.",22 E Main St,WALLA WALLA,WA,99362,524210,Subchapter S Corporation,,,,,,4/15/2020,,
"e $150,000-350,000","MACHINING TECHNOLOGY, INC",4340 B ST NW,AUBURN,WA,98001,332710,Subchapter S Corporation,,,,,25,4/14/2020,,
"e $150,000-350,000",MACKAY RESTAURANT MANAGEMENT GROUP INC,2701 1st Ave Suite 300,SEATTLE,WA,98121,722511,Subchapter S Corporation,,,,,12,4/29/2020,,
"e $150,000-350,000",MACMILLAN & COMPANY INC,33 Sylvia Ridge Lane,MONTESANO,WA,98563,113310,Corporation,,,,,27,4/14/2020,,
"e $150,000-350,000",MACPHERSON CONSTRUCTION &AMP; DESIGN LLC,21626 SE 28TH STREET,SAMMAMISH,WA,98075,236115,Limited  Liability Company(LLC),,,,,,5/3/2020,,
"e $150,000-350,000",MACPHERSON'S FRUIT &AMP; PRODUCE,4500 15TH AVE S,SEATTLE,WA,98108,445230,Subchapter S Corporation,,,,,25,5/3/2020,,
"e $150,000-350,000",MACTUCKER LLC,22472 SE 300TH ST,BLACK DIAMOND,WA,98010,722513,Limited  Liability Company(LLC),,,,,0,4/13/2020,,
"e $150,000-350,000",MAD SCIENCE CHAMBER LLC,P.O. Box 1389,EASTSOUND,WA,98245,541611,Limited  Liability Company(LLC),,,,,13,4/11/2020,,
"e $150,000-350,000",MADALEY,4 West Crockett St,SEATTLE,WA,98119,812990,Limited  Liability Company(LLC),,,,,35,4/6/2020,,
"e $150,000-350,000",MADDEN MECHANICAL INC,22003 106TH ST E,BUCKLEY,WA,98321,238220,Corporation,,,,,11,5/3/2020,,
"e $150,000-350,000",MADDOCK &AMP; ASSOCIATES LLC,1407 WILLOW RD E STE C,FIFE,WA,98424,524210,Limited  Liability Company(LLC),,,,,14,5/3/2020,,
"e $150,000-350,000",MADISON AVE PRESCHOOL LLC,"14404 NE 20th Street, Suite 250",BELLEVUE,WA,98007,611110,Limited  Liability Company(LLC),,,,,0,4/28/2020,,
"e $150,000-350,000",MADISON AVENUE RETIREMENT CENTER,285 Madison Ave S,BAINBRIDGE ISLAND,WA,98110,623110,Partnership,,,,,0,4/28/2020,,
"e $150,000-350,000",MADRONA REAL ESTATE SERVICES LLC,1320 E Pike Street,SEATTLE,WA,98122,531311,Limited  Liability Company(LLC),,,,,0,4/7/2020,,
"e $150,000-350,000","MADSEN ROOFING, INC.",8625 MARTIN WAY E,LACEY,WA,98516,238160,Corporation,,,,,,4/14/2020,,
"e $150,000-350,000",MAGELLAN ASSOCIATES PLLC,8383 158th Ave NE #280,REDMOND,WA,98052,541310,Limited  Liability Company(LLC),,,,,,4/29/2020,,
"e $150,000-350,000",MAGIC HIPPY INC.,5231 BALLARD AVE NW,SEATTLE,WA,98107,722511,Corporation,,,,,43,4/28/2020,,
"e $150,000-350,000",MAGICARD US INC,12919 NE 126TH PL B224,KIRKLAND,WA,98034,423620,Corporation,,,,,10,4/29/2020,,
"e $150,000-350,000",MAGNA CONSTRUCTION SERVICES INC.,9013 NE Hwy 99 Suitr 7-138,VANCOUVER,WA,98665,236210,Corporation,,,,,3,4/6/2020,,
"e $150,000-350,000",MAGNADRIVE CORP,14660 NE North Woodinville Way #100,WOODINVILLE,WA,98072,333318,Corporation,,,,,10,4/30/2020,,
"e $150,000-350,000",MAGNOLIA CARE LLC,1707 E Rowan,SPOKANE,WA,99207,623110,Limited  Liability Company(LLC),,,,,23,4/13/2020,,
"e $150,000-350,000","MAGNOLIA HOME CARE, INC",3223 12th Ave. W.,SEATTLE,WA,98119,623110,Corporation,,,,,26,4/13/2020,,
"e $150,000-350,000","MAGNUM ELECTRIC SERVICE, INC.",1537 Fowler St.,RICHLAND,WA,99352,238210,Subchapter S Corporation,,,,,8,4/29/2020,,
"e $150,000-350,000",MAGNUSON BREWERY LLC,7801 62nd ave NE,SEATTLE,WA,98115,722410,Limited  Liability Company(LLC),,,,,25,5/3/2020,,
"e $150,000-350,000","MAGNUSON COMPANY, L.L.C.",200 N MULLAN RD,SPOKANE VALLEY,WA,99206,721110,Corporation,,,,,0,4/7/2020,,
"e $150,000-350,000",MAH DVM PLLC,209 SE 1ST ST,BATTLE GROUND,WA,98604,541940,Limited  Liability Company(LLC),,,,,35,4/15/2020,,
"e $150,000-350,000",MAHLEN INVESTMENTS II INC,6483 Saddle Mountain Way,DEER PARK,WA,99006,523910,Corporation,,,,,0,4/4/2020,,
"e $150,000-350,000",MAI PHAM MD PS,1229 MADISON ST STE 1190,SEATTLE,WA,98104,621111,Corporation,,,,,14,5/3/2020,,
"e $150,000-350,000",MAID BRIGADE NW LLC,17710 134th Ave NE,WOODINVILLE,WA,98072,561720,Limited  Liability Company(LLC),,,,,0,5/4/2020,,
"e $150,000-350,000",MAIER VETERINARY SERVICES INC,827 SHARON AVE E,MOSES LAKE,WA,98837,541940,Subchapter S Corporation,,,,,0,4/6/2020,,
"e $150,000-350,000",MAIN ST COLLISION CENTER INC.,19762 STATE ROUTE 20,COUPEVILLE,WA,98239,811121,Subchapter S Corporation,,,,,,4/14/2020,,
"e $150,000-350,000","MAIN STREET ELECTRIC, INCORPORATED",749 MAIN ST,EDMONDS,WA,98020,238210,Subchapter S Corporation,,,,,0,4/28/2020,,
"e $150,000-350,000",MAINTCOII LLC,11020 120TH AVE NE,KIRKLAND,WA,98033,238220,Limited  Liability Company(LLC),,,,,0,4/13/2020,,
"e $150,000-350,000","MAJORS RESTAURANT, INC.",1902 S 3rd Ave,YAKIMA,WA,98903,722511,Corporation,,,,,,4/14/2020,,
"e $150,000-350,000",MAKOM CORPORATION INC,116 W INDIANA AVE,SPOKANE,WA,99205,624410,Corporation,,,,,33,4/7/2020,,
"e $150,000-350,000",MAKOTZ CORPORATION,611 E PINE ST,SEATTLE,WA,98122,722511,Corporation,,,,,40,5/8/2020,,
"e $150,000-350,000",MAL-CAR INC,6111 Lakewood Terrace Center Blvd SW,LAKEWOOD,WA,98499,722513,Subchapter S Corporation,,,,,30,4/15/2020,,
"e $150,000-350,000",MALLET INCORPORATED,"2700 4th Avenue South, STE D",SEATTLE,WA,98134,236220,Corporation,,,,,15,4/27/2020,,
"e $150,000-350,000","MALLON PLACE, INC",1724 W Mallon,SPOKANE,WA,99201,623312,Corporation,,,,,,4/10/2020,,
"e $150,000-350,000","MAMA MOTO'S, INC.",8501 5TH AVE NE,SEATTLE,WA,98115,722511,Subchapter S Corporation,,,,,34,6/22/2020,,
"e $150,000-350,000",MAMARIL ENTERPRISES LLC,26835 156TH PL SE,COVINGTON,WA,98042,561990,Limited  Liability Company(LLC),,,,,11,5/3/2020,,
"e $150,000-350,000","MAMBO ITALIANO CAFE, INC.",1303 12TH ST,BELLINGHAM,WA,98225,722511,Corporation,,,,,36,4/15/2020,,
"e $150,000-350,000","MAMMOTH AGENCY, LLC",501 E PINE ST STE 201,SEATTLE,WA,98122,541810,Limited  Liability Company(LLC),,,,,6,5/3/2020,,
"e $150,000-350,000",MAMNOON STREET LLC,2020 6TH AVE,SEATTLE,WA,98121,722511,Limited  Liability Company(LLC),,,,,0,4/13/2020,,
"e $150,000-350,000",MANAGE INCORPORATED,2211 Elliott Ave Suite 200,SEATTLE,WA,98121,541511,Subchapter S Corporation,,,,,12,4/11/2020,,
"e $150,000-350,000","MANAGEMENT RECRUITERS OF SPOKANE, INC",1131 E Westview Ct Suite 100,SPOKANE,WA,99218,561311,Subchapter S Corporation,,,,,18,4/6/2020,,
"e $150,000-350,000",MANAGEMENT TECHNOLOGY GROUP LLC,"810 Third Ave, Suite 600",SEATTLE,WA,98104,541618,Limited  Liability Company(LLC),,,,,14,4/27/2020,,
"e $150,000-350,000",MANDOLIN MASTERS ENTERPRISE INC,3923 S 12th st,TACOMA,WA,98405,722511,Subchapter S Corporation,,,,,24,4/27/2020,,
"e $150,000-350,000","MANHASSET SPECIALTY CO., INC.",3505 Fruitvale Blvd,YAKIMA,WA,98902,332710,Subchapter S Corporation,,,,,18,4/13/2020,,
"e $150,000-350,000","MANIBUS DEI, INC",205 E Ermina Ave,SPOKANE,WA,99207,444210,Corporation,,,,,14,4/15/2020,,
"e $150,000-350,000",MANIFESTO CORPORATION,4617 Colorado Avenue S Unit A,SEATTLE,WA,98134,335122,Subchapter S Corporation,,,,,13,4/10/2020,,
"e $150,000-350,000",MANKE FAMILY RESOURCES,826 Fairmount Avenue,SHELTON,WA,98584,212321,Corporation,,,,,0,5/5/2020,,
"e $150,000-350,000","MANSON & MANSON, DDS, PS",9750 NE 120th PL Suite 8,MERCER ISLAND,WA,98040,621210,Corporation,,,,,11,4/15/2020,,
"e $150,000-350,000",MANTIS ENTERPRISES INC.,8903 GAGE BLVD,KENNEWICK,WA,99336,722511,Corporation,,,,,63,4/5/2020,,
"e $150,000-350,000","MANUAL MEDICINE & REHABILITATION CENTER, PC",221A NE 104th Suite 205,VANCOUVER,WA,98664,621310,Corporation,,,,,17,4/30/2020,,
"e $150,000-350,000",MANUFACTURERS AGENTS NW INC,720 132ND ST SW #201,EVERETT,WA,98204,423830,Subchapter S Corporation,,,,,0,4/28/2020,,
"e $150,000-350,000",MANUFACTURING GROUP LLC,1857 S. 216th St.,DES MOINES,WA,98198,321999,Limited  Liability Company(LLC),,,,,30,4/10/2020,,
"e $150,000-350,000",MANUFACTURING SERVICES INC.,1023 KELLOGG ST N,KENNEWICK,WA,99336,334419,Subchapter S Corporation,,,,,30,5/3/2020,,
"e $150,000-350,000","MANUFACTURING TECH, INC.",7709 5t Ave South,SEATTLE,WA,98108,332710,Subchapter S Corporation,,,,,16,4/30/2020,,
"e $150,000-350,000",MAPLE COUNTER LLC,209 E Alder St,WALLA WALLA,WA,99362,722511,Limited  Liability Company(LLC),,,,,0,6/1/2020,,
